id_parc,nom_usuel,code_insee,nom_commune,code_dept,code_reg,etat_parc,latitude,longitude
6605331,EL SINGLA,66152,PRUGNANES,66,76,En exploitation,42.8247402,2.4330573
6605331,EL SINGLA,66187,SAINT-PAUL-DE-FENOUILLET,66,76,En exploitation,42.8105182,2.5042356
6605342,CENTRALE EOLIENNE DU FENOUILLEDES SARL,66097,LESQUERDE,66,76,En exploitation,42.8003165,2.5295057
6605342,CENTRALE EOLIENNE DU FENOUILLEDES SARL,66169,ST ARNAC,66,76,En exploitation,42.7796949,2.5293998
6605433,Parc Energies Renouvelables Catalan,66014,BAIXAS,66,76,En exploitation,42.7498075,2.8091531
6605433,Parc Energies Renouvelables Catalan,66030,CALCE,66,76,En exploitation,42.7580466,2.7554474
6605433,Parc Energies Renouvelables Catalan,66140,PEZILLA LA RIVIERE,66,76,En exploitation,42.6940024,2.7693489
6605433,Parc Energies Renouvelables Catalan,66228,VILLENEUVE-LA-RIVIERE,66,76,En exploitation,42.6933487,2.8028286
6605459,SARL CAMBON ENERGIE,34046,CAMBON ET SALVERGUES,34,76,En exploitation,43.6209706,2.8555354
6605479,SARL CAMBON ENERGIE,34046,CAMBON ET SALVERGUES,34,76,En exploitation,43.6209706,2.8555354
6605497,CN'AIR Beaucaire,30032,BEAUCAIRE,30,76,En exploitation,43.8085436,4.6392648
6605518,PARC EOLIEN DE CONILHAC CORBIERES,11098,CONILHAC CORBIERES,11,76,En exploitation,43.1875,2.71799
6605520,Parc Eolien de la Plaine de l'Orbieu,11210,LUC SUR ORBIEU,11,76,En exploitation,43.1772,2.78629
6605521,Parc éolien du Sambrès,11180,LABASTIDE-ESPARBAIRENQUE,11,76,En exploitation,43.39541235,2.396467648365581
6605521,Parc éolien du Sambrès,11222,MAS CABARDES,11,76,En exploitation,43.3704,2.36144
6605521,Parc éolien du Sambrès,11319,ROQUEFERE,11,76,En exploitation,43.3737,2.37862
6605527,Parc Eolien de la Bruyère SARL,11045,BOURIEGE,11,76,En exploitation,42.9847017,2.1661138
6605527,Parc Eolien de la Bruyère SARL,11394,TOURREILLES,11,76,En exploitation,43.0219811,2.1705567
6605528,Parc éolien du Fond de la Plaine,11210,LUC SUR ORBIEU,11,76,En exploitation,43.1772,2.78629
6605531,Parc Eolien de Pouzols,11296,POUZOLS MINERVOIS,11,76,En exploitation,43.2874,2.82384
6605532,Canet,11067,CANET,11,76,En exploitation,43.2292848,2.8474926
6605536,Parc éolien de Lacombe,11182,LACOMBE,11,76,En exploitation,43.397,2.23205
6605537,Parc éolien de Cuxac,11115,CUXAC CABARDES,11,76,En exploitation,43.3706114,2.2832002
6605538,Cruscades,11111,CRUSCADES,11,76,En exploitation,43.191577,2.816826
6605539,Centrale Eolienne de l'Olivier,11188,LA PALME,11,76,En exploitation,42.9747989,2.9942438
6605539,Centrale Eolienne de l'Olivier,11322,ROQUEFORT DES CORBIERES,11,76,En exploitation,42.9918294,2.9517259
6605540,Parc Eolien de Cambouisset,11322,ROQUEFORT DES CORBIERES,11,76,En exploitation,42.9918294,2.9517259
6605541,Parc Eolien du Plat des Graniers,11188,LA PALME,11,76,En exploitation,42.9747989,2.9942438
6605541,Parc Eolien du Plat des Graniers,11266,PORT-LA-NOUVELLE,11,76,En exploitation,43.0203536,3.046461
6605542,Parc Eolien de Villesèque 1,11436,VILLESEQUE DES CORBIERES,11,76,En exploitation,43.0154174,2.8513279
6605543,Parc Eolien de Villesèque 2,11436,VILLESEQUE DES CORBIERES,11,76,En exploitation,43.0154174,2.8513279
6605544,Parc Eolien de Villesèque 3,11436,VILLESEQUE DES CORBIERES,11,76,En exploitation,43.0154174,2.8513279
6605546,Parc Eolien de Villesèque 4,11436,VILLESEQUE DES CORBIERES,11,76,En exploitation,43.0154174,2.8513279
6605547,Energies Renouvelables du Tuchanais,11401,TUCHAN,11,76,En exploitation,42.8880138,2.7197404
6605548,Energies Renouvelables du Tuchanais,11401,TUCHAN,11,76,En exploitation,42.8880138,2.7197404
6605549,Energies Renouvelables du Tuchanais,11401,TUCHAN,11,76,En exploitation,42.8880138,2.7197404
6605550,CEPE du Souleilla,11398,TREILLES,11,76,En exploitation,42.9238,2.94343
6605555,Parc éolien du Haut-Cabardès,11056,CABRESPINE,11,76,En exploitation,43.3631409,2.4598519
6605555,Parc éolien du Haut-Cabardès,11297,PRADELLES CABARDES,11,76,En exploitation,43.4076,2.4459
6605556,Parc Eolien de Luc sur Orbieu,11210,LUC SUR ORBIEU,11,76,En exploitation,43.1772,2.78629
6605557,Parc éolien de Grand Bois,11079,CAUDEBRONDE,11,76,En exploitation,43.3787,2.31006
6605558,Fitou,11144,FITOU,11,76,En exploitation,42.8940931,2.9817326
6605568,EDF EN France Les Taillades,48021,LA BASTIDE PUYLAURENT,48,76,En exploitation,44.56622265,3.894298513079189
6605568,EDF EN France Les Taillades,48027,MONT LOZERE ET GOULET,48,76,En exploitation,44.50971315,3.701361558549656
6605582,ROQUETAILLADE 1 & 1.2,11323,ROQUETAILLADE-ET-CONILHAC,11,76,En exploitation,42.99031805,2.205107500699941
6605587,Plateau de Cabalas,34121,JONCELS,34,76,En exploitation,43.7374047,3.1940691
6605589,EDF EN-SAS PLEIN VENT-ST SIMON RIOLS,34229,RIOLS,34,76,En exploitation,43.506,2.7923
6605590,Parc Eolien de Castanet-le-Haut,34055,CASTANET LE HAUT,34,76,En exploitation,43.6678657,2.9726408
6605602,Parc éolien La Conque - EDF RE,34016,AUMELAS,34,76,En exploitation,43.6037,3.59878
6605604,Parc éolien du Haut Languedoc,34046,CAMBON ET SALVERGUES,34,76,En exploitation,43.6209706,2.8555354
6605607,Parc éolien de la tourelle,34055,CASTANET LE HAUT,34,76,En exploitation,43.6678657,2.9726408
6605608,CEJON THEOLIA France,34121,JONCELS,34,76,En exploitation,43.7374047,3.1940691
6605610,JONCELS ENERGIE,34121,JONCELS,34,76,En exploitation,43.7374047,3.1940691
6605612,ENERGIE RENOUVELABLE DU LANGUEDOC,34144,LUNAS,34,76,En exploitation,44.9177778,0.4038889
6605613,Société du parc éolien de Fontfroide,34107,FRAISSE SUR AGOUT,34,76,En exploitation,43.6058982,2.7989296
6605675,VENTS D'OC -  LE BORN et PELOUSE,48029,LE BORN,48,76,En exploitation,43.8841735,1.544985
6605675,VENTS D'OC -  LE BORN et PELOUSE,48111,PELOUSE,48,76,En exploitation,44.568298,3.61668
6605698,SAS PARC EOLIEN MAS DE NAI,34121,JONCELS,34,76,En exploitation,43.7374047,3.1940691
6605849,Lou Paou,48042,CHASTEL NOUVEL,48,76,En exploitation,44.5576755,3.5010855
6605849,Lou Paou,48127,MONTS-DE-RANDON,48,76,En exploitation,44.65272865,3.490062096307517
6605903,PLEIN VENT - AUMELAS CLITOURPS,34016,AUMELAS,34,76,En exploitation,43.6037,3.59878
6606061,SAS PARC EOLIEN DE ROC DE L'AYRE (1),34107,FRAISSE SUR AGOUT,34,76,En exploitation,43.6058982,2.7989296
6606182,RAZ Energie 3 - SAS BKW France,11111,CRUSCADES,11,76,En exploitation,43.191577,2.816826
6606182,RAZ Energie 3 - SAS BKW France,11267,ORNAISONS,11,76,En exploitation,43.1847,2.84085
6606182,RAZ Energie 3 - SAS BKW France,11421,VILLEDAIGNE,11,76,En exploitation,43.2161576,2.8609742
6606193,EOLIEN CE NEO Truc de l'Homme SAS,48058,LA FAGE-MONTIVERNOUX,48,76,En exploitation,44.7580439,3.1520357
6606193,EOLIEN CE NEO Truc de l'Homme SAS,48009,PEYRE EN AUBRAC,48,76,En exploitation,44.69228025,3.283573596395887
6606276,Parc éolien d'Opoul,66127,OPOUL PERILLOS,66,76,En exploitation,42.8695742,2.8738134
6606276,Parc éolien d'Opoul,66190,SALSES-LE-CHATEAU,66,76,En exploitation,42.8333802,2.9181798
6606428,LABRUGUIERE Energie,11115,CUXAC CABARDES,11,76,En exploitation,43.3706114,2.2832002
6606428,LABRUGUIERE Energie,81120,LABRUGUIERE,81,76,En exploitation,43.5402951,2.2634222
6606442,Parc éolien de Bois de la Serre,11182,LACOMBE,11,76,En exploitation,43.397,2.23205
6606598,EOLE SAINT JEAN LACHALM,11116,CUXAC D AUDE,11,76,En exploitation,43.2434772,2.9993069
6705566,AERODIS chez AALTO POWER,67191,HERBITZHEIM,67,44,En exploitation,49.0168315,7.082558
6705920,SAS Parc Eolien du Bois de Belfays,88093,CHATAS,88,44,En exploitation,48.3627275,7.0358186
6705920,SAS Parc Eolien du Bois de Belfays,88213,LA GRANDE FOSSE,88,44,En exploitation,48.3397863,7.0703001
6705920,SAS Parc Eolien du Bois de Belfays,67421,SAALES,67,44,En exploitation,48.3527191,7.0998242818205135
6809615,SAS Ferme Eolienne de Muratel,12163,MURASSON,12,76,En exploitation,43.7602736,2.7635538
6809628,SARL Ferme éolienne de Murasson,12163,MURASSON,12,76,En exploitation,43.7602736,2.7635538
6809674,Le Bois,31478,ST FELIX LAURAGAIS,31,76,En exploitation,43.44897,1.8878325
6809675,Parc éolien Avignonet lauragais,31037,AVIGNONET LAURAGAIS,31,76,En exploitation,43.3664114,1.784854
6809676,Parc éolien de Calmont,31002,AIGNES,31,76,En exploitation,43.3202377,1.5884775
6809676,Parc éolien de Calmont,31100,CALMONT,31,76,En exploitation,43.287009,1.6333671
6809676,Parc éolien de Calmont,31220,GIBEL,31,76,En exploitation,43.293,1.68006
6809729,FERME EOLIENNE DE LA BESSIERE,81192,MURAT SUR VEBRE,81,76,En exploitation,43.6852071,2.853234
6809731,FERME EOLIENNE DE PUECH DE L'HOMME 2,81192,MURAT SUR VEBRE,81,76,En exploitation,43.6852071,2.853234
6809756,Parc éolien de Melagues Le Ferrio,12143,MELAGUES,12,76,En exploitation,43.7392414,3.0180377
6809802,CEPE DE MURAT SAS,81192,MURAT SUR VEBRE,81,76,En exploitation,43.6852071,2.853234
6809806,CENTRALE EOLIENNE CANET PONT DE SALARS,12050,CANET DE SALARS,12,76,En exploitation,44.2351,2.75373
6809806,CENTRALE EOLIENNE CANET PONT DE SALARS,12290,VAUREILLES,12,76,En exploitation,44.4524,2.19932
6809807,Centrale Eolienne de Canet Pont de Salar,12185,PONT DE SALARS,12,76,En exploitation,44.2811106,2.727713
6809836,Parc éolien de La Baume,12122,LAPANOUSE DE CERNON,12,76,En exploitation,43.9962525,3.098374
6809837,SAS TAURIAC ENERGIE - GROUPE VALECO,12275,TAURIAC DE CAMARES,12,76,En exploitation,43.7798854,3.0293461
6809839,SAS CENTRALE EOLIENNE DE SEGUR,12266,SEGUR,12,76,En exploitation,44.292166,2.8335031
6809865,CENTRALE EOLIENNE DU PUECH,12062,CASTELNAU PEGAYROLS,12,76,En exploitation,44.1297263,2.9323815
6809866,CENTRALE EOLIENNE DES PINS,12062,CASTELNAU PEGAYROLS,12,76,En exploitation,44.1297263,2.9323815
6809870,CENTRALE EOLIENNE DE LA FAGE,12062,CASTELNAU PEGAYROLS,12,76,En exploitation,44.1297263,2.9323815
6809873,SAS MONTAGNOL ENERGIE,12147,MONTAGNOL,12,76,En exploitation,43.8383879,3.0133426
6809874,TAURIAC ENERGIE SAS Roustans II,12275,TAURIAC DE CAMARES,12,76,En exploitation,43.7798854,3.0293461
6809875,Ferme éolienne de Puech del Vert,81124,LACAUNE,81,76,En exploitation,43.7069971,2.6908815
6809877,SNC FERME EOLIENNE DES CUQ-SERVIES,81075,CUQ,81,76,En exploitation,43.6477,2.09322
6809877,SNC FERME EOLIENNE DES CUQ-SERVIES,81286,SERVIES,81,76,En exploitation,43.0899,2.51764
6809882,La Bouleste,12102,FLAVIN,12,76,En exploitation,44.2902029,2.6041207
6809882,La Bouleste,12185,PONT DE SALARS,12,76,En exploitation,44.2811106,2.727713
6809883,SASU EOLIENNES ARQUES 1,12010,ARQUES,12,76,En exploitation,50.7396639,2.3062068
6809884,SASU EOLIENNES ARQUES 2,12010,ARQUES,12,76,En exploitation,50.7396639,2.3062068
6809885,SASU EOLIENNES ARQUES 3,12010,ARQUES,12,76,En exploitation,50.7396639,2.3062068
6809950,PLO DEL MONTAL,12139,MARNHAGUES-ET-LATOUR,12,76,En exploitation,43.8727705,3.0283524
6809950,PLO DEL MONTAL,12212,SAINT-BEAULIZE,12,76,En exploitation,43.8970913,3.1086055
6809968,SCS ENERTRAG LACAUNE,81124,LACAUNE,81,76,En exploitation,43.7069971,2.6908815
6809969,SCS ENERTRAG LACAUNE,81124,LACAUNE,81,76,En exploitation,43.7069971,2.6908815
6809970,EURL SOR ENERGIES,81016,ARFONS,81,76,En exploitation,43.4302,2.16882
6809971,SARL ARFONS Energies,81016,ARFONS,81,76,En exploitation,43.4302,2.16882
6809989,SARL SEGALASSES ENERGIE,12039,BRUSQUE,12,76,En exploitation,43.7676064,2.9490127
6809989,SARL SEGALASSES ENERGIE,12044,CAMARES,12,76,En exploitation,43.8229489,2.8789509
6809989,SARL SEGALASSES ENERGIE,12179,PEUX ET COUFFOULEUX,12,76,En exploitation,43.7659747,2.870626616111113
6810199,LABRUGUIERE ENERGIES,81120,LABRUGUIERE,81,76,En exploitation,43.5402951,2.2634222
6811119,Parc éolien de Flavin,12102,FLAVIN,12,76,En exploitation,44.2902029,2.6041207
7005393,Parc Eolien de Widehem,62887,WIDEHEM,62,32,En exploitation,50.5857072,1.6728505
7005394,LES COMBLES,62364,FRUGES,62,32,En exploitation,50.5150387,2.1349286
7005395,SEPE LES HERONS,62364,FRUGES,62,32,En exploitation,50.5150387,2.1349286
7005429,LA CHAUSSEE BRUNEHAUT,59289,HAUSSY,59,32,En exploitation,50.2194378,3.479532
7005451,Mont D'Erny,62295,ENQUIN-LEZ-GUINEGATTE,62,32,En exploitation,50.60867,2.267216
7005451,Mont D'Erny,62304,ERNY ST JULIEN,62,32,En exploitation,50.58542,2.241652
7005477,Achiet le petit 2&3,62006,ACHIET LE PETIT,62,32,En exploitation,50.1228492,2.7511313
7005480,PARC EOLIEN DU BOIS DE MORVAL,62596,MOURIEZ,62,32,En exploitation,50.3424448,1.9464671
7005480,PARC EOLIEN DU BOIS DE MORVAL,62824,TORTEFONTAINE,62,32,En exploitation,50.322728,1.9232923
7005481,PARC EOLIEN des ROSSIGNOLS,62824,TORTEFONTAINE,62,32,En exploitation,50.322728,1.9232923
7005497,SASU PE La Voie des Prêtres 2 (EUROWATT),62259,CROISILLES,62,32,En exploitation,50.199782,2.8783364
7005497,SASU PE La Voie des Prêtres 2 (EUROWATT),62343,FONTAINE-LES-CROISILLES,62,32,En exploitation,50.219166,2.9064451
7005498,Le Caudresis,59075,BETHENCOURT,59,32,En exploitation,50.1366553,3.4322978
7005498,Le Caudresis,59081,BEVILLERS,59,32,En exploitation,50.1562671,3.3894407
7005498,Le Caudresis,59485,QUIEVY,59,32,En exploitation,50.1659358,3.4269019
7005498,Le Caudresis,59533,ST HILAIRE LEZ CAMBRAI,59,32,En exploitation,50.1835114,3.4143008
7005568,SEPE DE FOND GEROME,62364,FRUGES,62,32,En exploitation,50.5150387,2.1349286
7005569,SEPE LE MONT D'HEZECQUES,62453,HEZECQUES,62,32,En exploitation,50.5307598,2.1787268
7005578,SEPE du MONT D'ERGNY,62168,BOURTHES,62,32,En exploitation,50.6062531,1.9321883
7005578,SEPE du MONT D'ERGNY,62202,CAMPAGNE LES BOULONNAIS,62,32,En exploitation,50.6114611,1.9944896
7005592,EPINETTE,62437,HERLY,62,32,En exploitation,50.54665,1.98577
7005593,SEPE DE TRIPLEVILLE SAS,62168,BOURTHES,62,32,En exploitation,50.6062531,1.9321883
7005593,SEPE DE TRIPLEVILLE SAS,62302,ERGNY,62,32,En exploitation,50.58341,1.9808
7005594,SEPE DE LA CHAPELLE SAINTE ANNE,62364,FRUGES,62,32,En exploitation,50.5150387,2.1349286
7005595,PARC EOLIEN DU MONT HUET,62241,CORMONT,62,32,En exploitation,50.560859,1.7347891
7005595,PARC EOLIEN DU MONT HUET,62527,LONGVILLIERS,62,32,En exploitation,50.5401046,1.7288827
7005605,PARC EOLIEN NORDEX VI SAS,62265,DELETTES,62,32,En exploitation,50.630933,2.206455
7005605,PARC EOLIEN NORDEX VI SAS,62295,ENQUIN-LEZ-GUINEGATTE,62,32,En exploitation,50.60867,2.267216
7005610,Parc éolien du Chat Huant,62513,LIGNY SUR CANCHE,62,32,En exploitation,50.2853052,2.2566177
7005611,Parc éolien du Rond Buisson,62002,ABLAINZEVELLE,62,32,En exploitation,50.1515391,2.7305612
7005612,Parc éolien de Saint Léger,62005,ACHIET LE GRAND,62,32,En exploitation,50.1320114,2.7843609
7005612,Parc éolien de Saint Léger,62306,ERVILLERS,62,32,En exploitation,50.1601592,2.8229131
7005612,Parc éolien de Saint Léger,62754,SAINT-LEGER,62,32,En exploitation,50.1863917,2.8583578
7005619,Parc Eolien de la Sole du Bois,62005,ACHIET LE GRAND,62,32,En exploitation,50.1320114,2.7843609
7005619,Parc Eolien de la Sole du Bois,62248,COURCELLES-LE-COMTE,62,32,En exploitation,50.163614,2.7741831
7005620,Parc Eolien les Treize,62361,FREVENT,62,32,En exploitation,50.2782128,2.2929785
7005621,Parc Eolien du Petit Jésus,62475,IVERGNY,62,32,En exploitation,50.2392836,2.3923807
7005621,Parc Eolien du Petit Jésus,62802,LE SOUICH,62,32,En exploitation,50.2221205,2.3669363
7005622,Parc Eolien du Paradis,62005,ACHIET LE GRAND,62,32,En exploitation,50.1320114,2.7843609
7005622,Parc Eolien du Paradis,62131,BIHUCOURT,62,32,En exploitation,50.1268687,2.7997558
7005622,Parc Eolien du Paradis,62374,GOMIECOURT,62,32,En exploitation,50.1512948,2.7983693
7005623,Parc Eolien des Quatre Buissons,62475,IVERGNY,62,32,En exploitation,50.2392836,2.3923807
7005634,Parc éolien de Wancourt,62873,WANCOURT,62,32,En exploitation,50.2473392,2.8720251
7005636,Parc éolien de la Croix Noire,62385,GRAND RULLECOURT,62,32,En exploitation,50.2554332,2.4734911
7005636,Parc éolien de la Croix Noire,62804,SUS ST LEGER,62,32,En exploitation,50.2389509,2.4329439
7005637,Parc éolien du Champ de la Grand-Mère,62154,BONNIERES,62,32,En exploitation,50.2431582,2.2621019
7005638,Parc éolien de la Croix Noire 1,62092,BEAUFORT BLAVINCOURT,62,32,En exploitation,50.2791431,2.4969264
7005638,Parc éolien de la Croix Noire 1,62385,GRAND RULLECOURT,62,32,En exploitation,50.2554332,2.4734911
7005642,SEPE DE TIGNY-NOYELLE,62815,TIGNY NOYELLE,62,32,En exploitation,50.3514003,1.7179524
7005643,SEPE DE TIGNY-NOYELLE 2,62815,TIGNY NOYELLE,62,32,En exploitation,50.3514003,1.7179524
7005644,CAP ENERGIES,62354,FRENCQ,62,32,En exploitation,50.560556,1.6994035
7005646,FE COQUELLES - Eurotunnel,62239,COQUELLES,62,32,En exploitation,50.9363698,1.8000938
7005647,PARC EOLIEN DE LEFAUX,62496,LEFAUX,62,32,En exploitation,50.5424164,1.6591158
7005654,LE BOIS SAPIN,62843,VERCHIN,62,32,En exploitation,50.4940466,2.1849708
7005655,LES SOHETTES,62257,CREQUY,62,32,En exploitation,50.4947171,2.0469196
7005656,FOND DES SAULES,62247,COUPELLE VIEILLE,62,32,En exploitation,50.5249572,2.0990543
7005657,C2C FRUGES,62364,FRUGES,62,32,En exploitation,50.5150387,2.1349286
7005658,SECE LM,62014,AIRE-SUR-LA-LYS,62,32,En exploitation,50.6395937,2.4000602
7005658,SECE LM,62517,LINGHEM,62,32,En exploitation,50.5955582,2.3718142
7005658,SECE LM,62701,RELY,62,32,En exploitation,50.5728715,2.3605017
7005662,SECE.TN,62180,BRIAS,62,32,En exploitation,50.409802,2.3783026
7005662,SECE.TN,62580,MONCHY-BRETON,62,32,En exploitation,50.4007009,2.4402843
7005663,ENERTRAG Ternois VI,62258,CROISETTE,62,32,En exploitation,50.352823,2.2605161
7005669,WP FRANCE 3,62271,DOHEM,62,32,En exploitation,50.6377665,2.186722
7005669,WP FRANCE 3,62760,SAINT-MARTIN-D'HARDINGHEM,62,32,En exploitation,50.6044681,2.0956849
7005670,Eoliennes des Crêtes d'Heninel,62426,HENINEL,62,32,En exploitation,50.2382052,2.8625554
7005670,Eoliennes des Crêtes d'Heninel,62761,SAINT-MARTIN-SUR-COJEUL,62,32,En exploitation,50.2319666,2.842505
7005687,EOLE SOURCE DE LA SENSEE,62306,ERVILLERS,62,32,En exploitation,50.1601592,2.8229131
7005688,EOLE SEUIL DE BAPAUME,62829,LE TRANSLOY,62,32,En exploitation,50.0580588,2.8896279
7005693,Parc éolien d'Ablainzevelle 2,62002,ABLAINZEVELLE,62,32,En exploitation,50.1515391,2.7305612
7005702,FE FIEFS - FIEFS 2,62333,FIEFS,62,32,En exploitation,50.5034427,2.3288853
7005706,INNOVENT  VALHUON Le Moulin Blanc,62835,VALHUON,62,32,En exploitation,50.4354194,2.3754446
7005707,SEPE de BERGODSOM,62732,SACHIN,62,32,En exploitation,50.4866492,2.3753599
7005709,Parc éolien de Bonnières 1,62346,FORTEL EN ARTOIS,62,32,En exploitation,50.2583402,2.2249501
7005710,Parc Eolien Bonnière 2,62154,BONNIERES,62,32,En exploitation,50.2431582,2.2621019
7005711,FE SAINS LES PERNES,62740,SAINS LES PERNES,62,32,En exploitation,50.47732,2.35573
7005712,VERHAEGHE GESTION FINANCES - FIEFS 1,62333,FIEFS,62,32,En exploitation,50.5034427,2.3288853
7005713,Parc Eolien de La Longue Rive,62154,BONNIERES,62,32,En exploitation,50.2431582,2.2621019
7005713,Parc Eolien de La Longue Rive,62859,VILLERS-L'HOPITAL,62,32,En exploitation,50.2280007,2.2134032
7005714,SEPE CHAMPS AUX CHATS,62542,MAIZIERES,62,32,En exploitation,50.3237921,2.4472663
7005715,SEPE LE VERT GALANT,62651,PENIN,62,32,En exploitation,50.3281368,2.4844004
7005715,SEPE LE VERT GALANT,62820,TINCQUES,62,32,En exploitation,50.3580906,2.4930379
7005716,CAMPAGNES,62158,BOUBERS SUR CANCHE,62,32,En exploitation,50.2912925,2.236901
7005717,TAMBOURS,62234,CONCHY-SUR-CANCHE,62,32,En exploitation,50.3007921,2.1959832
7005717,TAMBOURS,62577,MONCHEL SUR CANCHE,62,32,En exploitation,50.3023517,2.2063829
7005718,EOLE SOURCE DE LA SENSEE HAMELINCOURT,62406,HAMELINCOURT,62,32,En exploitation,50.1835085,2.7974207
7005720,SEPE LE GARIMETZ,62221,CHELERS,62,32,En exploitation,50.3759433,2.4841909
7005720,SEPE LE GARIMETZ,62536,MAGNICOURT-EN-COMTE,62,32,En exploitation,50.40267815,2.484171687848661
7005721,SEPE LES CINQ HETRES,62221,CHELERS,62,32,En exploitation,50.3759433,2.4841909
7005722,SEPE LE BOIS DU HAUT,62113,BERLES MONCHEL,62,32,En exploitation,50.3454771,2.5376005
7005722,SEPE LE BOIS DU HAUT,62651,PENIN,62,32,En exploitation,50.3281368,2.4844004
7005722,SEPE LE BOIS DU HAUT,62820,TINCQUES,62,32,En exploitation,50.3580906,2.4930379
7005728,SEPE SOLE DE BELLEVUE,62710,RIMBOVAL,62,32,En exploitation,50.5080855,1.9856539
7005729,SEPE LE MARQUAY,62685,RADINGHEM,62,32,En exploitation,50.5534054,2.1228919
7005730,SEPE CHEMIN VERT,62453,HEZECQUES,62,32,En exploitation,50.5307598,2.1787268
7005731,SEPE LES TRENTE,62364,FRUGES,62,32,En exploitation,50.5150387,2.1349286
7005732,SEPE MONT FELIX,62247,COUPELLE VIEILLE,62,32,En exploitation,50.5249572,2.0990543
7005733,SEPE DE FOND DU MOULIN,62026,AMBRICOURT,62,32,En exploitation,50.4679727,2.1756261
7005783,Parc éolien Le Catésis,59055,BAZUEL,59,32,En exploitation,50.091858,3.5894958
7005783,Parc éolien Le Catésis,59137,CATILLON-SUR-SAMBRE,59,32,En exploitation,50.0735346,3.6422158
7005822,Société du parc éolien du Canton du Quesnoy,59057,BEAUDIGNIES,59,32,En exploitation,50.2367658,3.5936444
7005822,Société du parc éolien du Canton du Quesnoy,59363,LOUVIGNIES-QUESNOY,59,32,En exploitation,50.2249999,3.6407818
7005822,Société du parc éolien du Canton du Quesnoy,59549,SALESCHES,59,32,En exploitation,50.2025806,3.5888194
7005822,Société du parc éolien du Canton du Quesnoy,59565,SEPMERIES,59,32,En exploitation,50.2821,3.56419
7005832,VENTS DE L'ARTOIS,62185,BULLECOURT,62,32,En exploitation,50.1930362,2.9295241
7005832,VENTS DE L'ARTOIS,62259,CROISILLES,62,32,En exploitation,50.199782,2.8783364
7005832,VENTS DE L'ARTOIS,62285,ECOUST-SAINT-MEIN,62,32,En exploitation,50.1822571,2.9107489
7005842,SNC Le Chemin de la Milaine,59097,BOURSIES,59,32,En exploitation,50.140015,3.0316465
7005843,SNC Le Souffle des Pellicornes,59405,MOEUVRES,59,32,En exploitation,50.1641197,3.0641982
7005844,SNC Les Vents de Malet,59176,DOIGNIES,59,32,En exploitation,50.1284352,3.0152054
7005844,SNC Les Vents de Malet,62671,PRONVILLE-EN-ARTOIS,62,32,En exploitation,50.167313500000006,3.006105937983194
7005868,LE CHAMP DES VINGT,62095,BEAUMETZ LES AIRE,62,32,En exploitation,50.542628,2.2249298
7005879,EOLE PLAINE DE L'ESCREBIEUX,59334,LAUWIN PLANQUE,59,32,En exploitation,50.3906656,3.0462262
7006010,Ferme éolienne du moulin Jérôme,59081,BEVILLERS,59,32,En exploitation,50.1562671,3.3894407
7006010,Ferme éolienne du moulin Jérôme,59485,QUIEVY,59,32,En exploitation,50.1659358,3.4269019
7006010,Ferme éolienne du moulin Jérôme,59533,ST HILAIRE LEZ CAMBRAI,59,32,En exploitation,50.1835114,3.4143008
7006139,Mont de Bagny,59118,BUSIGNY,59,32,En exploitation,50.0350792,3.4692426
7006156,Parc éolien du Rio,62093,BEAULENCOURT,62,32,En exploitation,50.0754284,2.8798138
7006175,Centrale Eolienne de la Carnoye,62295,ENQUIN-LEZ-GUINEGATTE,62,32,En exploitation,50.60867,2.267216
7006175,Centrale Eolienne de la Carnoye,62327,FEBVIN-PALFART,62,32,En exploitation,50.5384847,2.3157971
7006175,Centrale Eolienne de la Carnoye,62336,FLECHIN,62,32,En exploitation,50.558956,2.2935855
7006184,GRAINCOURT,62384,GRAINCOURT LES HAVRINCOURT,62,32,En exploitation,50.1449832,3.1104272
7006185,PARC EOLIEN DE MARTINPUICH,62777,LE SARS,62,32,En exploitation,50.0705918,2.7810952
7006185,PARC EOLIEN DE MARTINPUICH,62561,MARTINPUICH,62,32,En exploitation,50.049814,2.7647867
7006212,ENERTAG TERNOIS V,62101,BEAUVOIS,62,32,En exploitation,50.37428,2.23351
7006212,ENERTAG TERNOIS V,62797,SIRACOURT,62,32,En exploitation,50.3721258,2.2705152
7006250,FERME EOLIENNE DES TILLEULS,62080,BAPAUME,62,32,En exploitation,50.1038538,2.8497506
7006250,FERME EOLIENNE DES TILLEULS,80397,GUEUDECOURT,80,32,En exploitation,50.0594394,2.8432328
7006250,FERME EOLIENNE DES TILLEULS,62515,LIGNY-THILLOY,62,32,En exploitation,50.0843959,2.8280665
7006259,Parc éolien de la Crémière,62673,QUEANT,62,32,En exploitation,50.1803041,2.9823435
7006260,Parc éolien de l'Arbre Chaud,62184,BUISSY,62,32,En exploitation,50.2064755,3.0426796
7006260,Parc éolien de l'Arbre Chaud,62469,INCHY-EN-ARTOIS,62,32,En exploitation,50.1800034,3.0522468
7006289,Parc éolien Inter Deux Bos,62572,METZ-EN-COUTURE,62,32,En exploitation,50.0681329,3.0624483
7006356,PE Le Grand Arbre,59571,SOLESMES,59,32,En exploitation,50.1857534,3.4975923
7006418,Vallée de l'Aa 2 (WP France 6),62271,DOHEM,62,32,En exploitation,50.6377665,2.186722
